Filename;Width;Height;Roi.X1;Roi.Y1;Roi.X2;Roi.Y2;ClassId
00000_00015.ppm;27;31;5;6;22;26;17
00000_00016.ppm;28;31;5;5;22;26;17
00000_00017.ppm;28;32;5;6;23;27;17
00000_00018.ppm;28;34;5;6;23;28;17
00000_00019.ppm;30;34;6;6;25;29;17
00000_00020.ppm;30;33;6;5;25;28;17
00000_00021.ppm;30;33;6;5;25;28;17
00000_00022.ppm;30;33;6;5;25;28;17
00000_00023.ppm;30;33;6;5;25;28;17
00000_00024.ppm;30;35;5;6;25;30;17
00000_00025.ppm;30;35;5;6;25;30;17
00000_00026.ppm;31;34;6;5;26;29;17
00000_00027.ppm;30;36;6;5;25;31;17
00000_00028.ppm;31;37;6;5;25;32;17
00000_00029.ppm;31;36;6;6;26;31;17
00001_00015.ppm;34;35;5;6;29;30;17
00001_00016.ppm;35;35;5;5;30;30;17
00001_00017.ppm;37;36;6;5;32;31;17
00001_00018.ppm;37;37;6;5;32;31;17
00001_00019.ppm;37;37;5;5;32;32;17
00001_00020.ppm;37;38;5;6;32;33;17
00001_00021.ppm;39;38;6;5;34;33;17
00001_00022.ppm;40;40;5;5;35;35;17
00001_00023.ppm;42;43;5;6;37;38;17
00001_00024.ppm;42;42;5;5;37;37;17
00001_00025.ppm;45;45;5;5;39;40;17
00001_00026.ppm;44;45;5;5;39;40;17
00001_00027.ppm;47;49;5;6;41;43;17
00001_00028.ppm;50;51;6;6;45;46;17
00001_00029.ppm;52;53;6;6;47;48;17
00002_00015.ppm;29;45;5;6;24;40;17
00002_00016.ppm;31;45;6;5;26;39;17
00002_00017.ppm;31;45;5;5;26;39;17
00002_00018.ppm;34;45;6;5;29;40;17
00002_00019.ppm;33;45;6;6;28;40;17
00002_00020.ppm;33;44;6;5;28;39;17
00002_00021.ppm;33;46;5;5;28;41;17
00002_00022.ppm;34;47;6;5;29;41;17
00002_00023.ppm;34;48;5;6;28;43;17
00002_00024.ppm;35;47;6;5;29;42;17
00002_00025.ppm;35;49;6;6;30;44;17
00002_00026.ppm;36;50;6;6;30;44;17
00002_00027.ppm;36;51;6;6;31;46;17
00002_00028.ppm;36;51;5;5;30;46;17
00002_00029.ppm;36;52;5;5;31;47;17
00003_00015.ppm;33;34;5;5;28;29;17
00003_00016.ppm;34;36;5;5;29;31;17
00003_00017.ppm;35;37;5;5;30;31;17
00003_00018.ppm;36;38;5;6;31;33;17
00003_00019.ppm;37;38;5;5;32;32;17
00003_00020.ppm;37;39;5;6;32;34;17
00003_00021.ppm;39;41;5;6;34;35;17
00003_00022.ppm;41;41;5;5;35;36;17
00003_00023.ppm;43;45;5;5;38;39;17
00003_00024.ppm;46;48;5;6;41;42;17
00003_00025.ppm;49;49;6;6;44;44;17
00003_00026.ppm;48;50;5;5;43;45;17
00003_00027.ppm;51;52;6;5;46;46;17
00003_00028.ppm;56;57;6;6;50;51;17
00003_00029.ppm;61;62;6;6;56;57;17
00004_00015.ppm;59;59;6;5;54;54;17
00004_00016.ppm;61;61;6;5;56;56;17
00004_00017.ppm;63;63;5;5;57;58;17
00004_00018.ppm;26;26;5;5;21;21;17
00004_00019.ppm;28;28;6;6;23;23;17
00004_00020.ppm;28;28;5;5;23;23;17
00004_00021.ppm;29;28;6;5;24;23;17
00004_00022.ppm;29;29;6;6;24;24;17
00004_00023.ppm;30;30;6;6;25;25;17
00004_00024.ppm;30;30;5;5;25;25;17
00004_00025.ppm;30;30;5;5;25;25;17
00004_00026.ppm;32;33;6;6;27;28;17
00004_00027.ppm;34;35;6;6;29;30;17
00004_00028.ppm;35;35;5;6;30;30;17
00004_00029.ppm;35;35;5;6;30;30;17
00005_00015.ppm;38;38;6;6;33;33;17
00005_00016.ppm;38;38;5;5;33;33;17
00005_00017.ppm;40;41;6;6;35;35;17
00005_00018.ppm;41;42;5;5;36;36;17
00005_00019.ppm;43;43;6;6;38;38;17
00005_00020.ppm;44;43;6;5;38;37;17
00005_00021.ppm;46;46;5;6;40;41;17
00005_00022.ppm;47;48;5;6;42;43;17
00005_00023.ppm;49;51;5;6;44;45;17
00005_00024.ppm;51;53;5;6;46;47;17
00005_00025.ppm;55;55;6;6;50;50;17
00005_00026.ppm;56;59;5;6;51;53;17
00005_00027.ppm;61;62;5;6;56;57;17
00005_00028.ppm;64;66;5;6;59;60;17
00005_00029.ppm;73;75;6;7;67;68;17
00006_00015.ppm;40;42;6;6;35;37;17
00006_00016.ppm;42;43;6;6;36;38;17
00006_00017.ppm;43;43;6;5;38;38;17
00006_00018.ppm;44;46;5;6;38;41;17
00006_00019.ppm;47;47;6;6;41;42;17
00006_00020.ppm;47;50;5;6;42;44;17
00006_00021.ppm;49;51;6;5;44;45;17
00006_00022.ppm;50;54;5;6;45;49;17
00006_00023.ppm;52;55;5;5;47;50;17
00006_00024.ppm;55;60;5;6;50;55;17
00006_00025.ppm;57;62;5;5;52;56;17
00006_00026.ppm;62;69;5;6;56;62;17
00006_00027.ppm;68;73;7;7;62;67;17
00006_00028.ppm;73;80;6;7;66;73;17
00006_00029.ppm;84;89;8;7;76;81;17
00007_00015.ppm;35;37;6;6;30;32;17
00007_00016.ppm;34;37;5;6;29;32;17
00007_00017.ppm;37;38;6;6;32;33;17
00007_00018.ppm;37;39;6;6;32;34;17
00007_00019.ppm;37;39;5;5;32;34;17
00007_00020.ppm;37;40;5;6;32;35;17
00007_00021.ppm;39;42;6;6;34;37;17
00007_00022.ppm;40;42;5;5;35;37;17
00007_00023.ppm;40;42;5;5;35;37;17
00007_00024.ppm;43;45;5;5;38;40;17
00007_00025.ppm;45;46;6;5;40;41;17
00007_00026.ppm;44;46;5;5;39;41;17
00007_00027.ppm;47;50;6;6;42;45;17
00007_00028.ppm;48;52;5;6;43;47;17
00007_00029.ppm;52;52;6;5;47;47;17
